X,CH1,CH2,
Second,Volt,Volt,
1.87180e-02,1.54e+00,6.24e+00,
1.87200e-02,1.54e+00,6.24e+00,
1.87220e-02,1.55e+00,6.24e+00,
1.87240e-02,1.56e+00,6.24e+00,
1.87260e-02,1.58e+00,6.16e+00,
1.87280e-02,1.58e+00,6.16e+00,
1.87300e-02,1.61e+00,6.16e+00,
1.87320e-02,1.62e+00,6.16e+00,
1.87340e-02,1.63e+00,6.16e+00,
1.87360e-02,1.63e+00,6.16e+00,
1.87380e-02,1.63e+00,6.16e+00,
1.87400e-02,1.62e+00,6.16e+00,
1.87420e-02,1.62e+00,6.16e+00,
1.87440e-02,1.62e+00,6.16e+00,
1.87460e-02,1.62e+00,6.16e+00,
1.87480e-02,1.62e+00,6.16e+00,
1.87500e-02,1.63e+00,6.16e+00,
1.87520e-02,1.65e+00,6.08e+00,
1.87540e-02,1.66e+00,6.08e+00,
1.87560e-02,1.66e+00,6.08e+00,
1.87580e-02,1.67e+00,6.08e+00,
1.87600e-02,1.69e+00,6.08e+00,
1.87620e-02,1.69e+00,6.08e+00,
1.87640e-02,1.69e+00,6.08e+00,
1.87660e-02,1.70e+00,6.08e+00,
1.87680e-02,1.69e+00,6.08e+00,
1.87700e-02,1.70e+00,6.08e+00,
1.87720e-02,1.70e+00,6.08e+00,
1.87740e-02,1.70e+00,6.08e+00,
1.87760e-02,1.71e+00,6.08e+00,
1.87780e-02,1.71e+00,6.08e+00,
1.87800e-02,1.72e+00,6.00e+00,
1.87820e-02,1.73e+00,6.00e+00,
1.87840e-02,1.73e+00,6.08e+00,
1.87860e-02,1.74e+00,6.00e+00,
1.87880e-02,1.74e+00,6.00e+00,
1.87900e-02,1.74e+00,6.00e+00,
1.87920e-02,1.74e+00,6.00e+00,
1.87940e-02,1.74e+00,6.00e+00,
1.87960e-02,1.74e+00,6.00e+00,
1.87980e-02,1.74e+00,6.00e+00,
1.88000e-02,1.74e+00,6.00e+00,
1.88020e-02,1.75e+00,6.00e+00,
1.88040e-02,1.74e+00,6.00e+00,
1.88060e-02,1.75e+00,6.00e+00,
1.88080e-02,1.75e+00,6.00e+00,
1.88100e-02,1.75e+00,5.92e+00,
1.88120e-02,1.75e+00,5.92e+00,
1.88140e-02,1.75e+00,5.92e+00,
1.88160e-02,1.75e+00,6.00e+00,
1.88180e-02,1.75e+00,5.92e+00,
1.88200e-02,1.75e+00,5.92e+00,
1.88220e-02,1.74e+00,5.92e+00,
1.88240e-02,1.75e+00,5.92e+00,
1.88260e-02,1.75e+00,5.92e+00,
1.88280e-02,1.75e+00,6.00e+00,
1.88300e-02,1.75e+00,5.92e+00,
1.88320e-02,1.75e+00,5.92e+00,
1.88340e-02,1.75e+00,5.92e+00,
1.88360e-02,1.74e+00,5.92e+00,
1.88380e-02,1.74e+00,5.92e+00,
1.88400e-02,1.74e+00,5.92e+00,
1.88420e-02,1.73e+00,5.92e+00,
1.88440e-02,1.72e+00,5.92e+00,
1.88460e-02,1.72e+00,5.92e+00,
1.88480e-02,1.73e+00,5.92e+00,
1.88500e-02,1.72e+00,5.92e+00,
1.88520e-02,1.72e+00,5.92e+00,
1.88540e-02,1.72e+00,5.92e+00,
1.88560e-02,1.72e+00,5.92e+00,
1.88580e-02,1.71e+00,5.92e+00,
1.88600e-02,1.70e+00,5.84e+00,
1.88620e-02,1.70e+00,5.92e+00,
1.88640e-02,1.70e+00,5.92e+00,
1.88660e-02,1.69e+00,5.92e+00,
1.88680e-02,1.69e+00,5.92e+00,
1.88700e-02,1.69e+00,5.84e+00,
1.88720e-02,1.67e+00,5.84e+00,
1.88740e-02,1.67e+00,5.84e+00,
1.88760e-02,1.67e+00,5.92e+00,
1.88780e-02,1.66e+00,5.92e+00,
1.88800e-02,1.66e+00,5.84e+00,
1.88820e-02,1.66e+00,5.84e+00,
1.88840e-02,1.66e+00,5.84e+00,
1.88860e-02,1.65e+00,5.76e+00,
1.88880e-02,1.65e+00,5.84e+00,
1.88900e-02,1.64e+00,5.84e+00,
1.88920e-02,1.64e+00,5.84e+00,
1.88940e-02,1.63e+00,5.84e+00,
1.88960e-02,1.63e+00,5.84e+00,
1.88980e-02,1.63e+00,5.84e+00,
1.89000e-02,1.63e+00,5.84e+00,
1.89020e-02,1.62e+00,5.76e+00,
1.89040e-02,1.61e+00,5.84e+00,
1.89060e-02,1.60e+00,5.76e+00,
1.89080e-02,1.58e+00,5.84e+00,
1.89100e-02,1.58e+00,5.76e+00,
1.89120e-02,1.58e+00,5.76e+00,
1.89140e-02,1.58e+00,5.76e+00,
1.89160e-02,1.58e+00,5.76e+00,
1.89180e-02,1.58e+00,5.76e+00,
1.89200e-02,1.58e+00,5.76e+00,
1.89220e-02,1.58e+00,5.76e+00,
1.89240e-02,1.57e+00,5.76e+00,
1.89260e-02,1.57e+00,5.76e+00,
1.89280e-02,1.56e+00,5.76e+00,
1.89300e-02,1.55e+00,5.76e+00,
1.89320e-02,1.55e+00,5.76e+00,
1.89340e-02,1.54e+00,5.76e+00,
1.89360e-02,1.54e+00,5.76e+00,
1.89380e-02,1.53e+00,5.76e+00,
1.89400e-02,1.53e+00,5.76e+00,
1.89420e-02,1.53e+00,5.76e+00,
1.89440e-02,1.54e+00,5.76e+00,
1.89460e-02,1.54e+00,5.76e+00,
1.89480e-02,1.53e+00,5.76e+00,
1.89500e-02,1.53e+00,5.76e+00,
1.89520e-02,1.53e+00,5.76e+00,
1.89540e-02,1.52e+00,5.76e+00,
1.89560e-02,1.51e+00,5.68e+00,
1.89580e-02,1.51e+00,5.68e+00,
1.89600e-02,1.51e+00,5.68e+00,
1.89620e-02,1.50e+00,5.68e+00,
1.89640e-02,1.50e+00,5.76e+00,
1.89660e-02,1.50e+00,5.68e+00,
1.89680e-02,1.50e+00,5.68e+00,
1.89700e-02,1.50e+00,5.68e+00,
1.89720e-02,1.50e+00,5.68e+00,
1.89740e-02,1.50e+00,5.68e+00,
1.89760e-02,1.50e+00,5.68e+00,
1.89780e-02,1.50e+00,5.68e+00,
1.89800e-02,1.50e+00,5.68e+00,
1.89820e-02,1.50e+00,5.68e+00,
1.89840e-02,1.50e+00,5.68e+00,
1.89860e-02,1.49e+00,5.68e+00,
1.89880e-02,1.50e+00,5.68e+00,
1.89900e-02,1.50e+00,5.68e+00,
1.89920e-02,1.49e+00,5.68e+00,
1.89940e-02,1.49e+00,5.68e+00,
1.89960e-02,1.49e+00,5.68e+00,
1.89980e-02,1.49e+00,5.68e+00,
1.90000e-02,1.49e+00,5.68e+00,
1.90020e-02,1.49e+00,5.60e+00,
1.90040e-02,1.49e+00,5.68e+00,
1.90060e-02,1.49e+00,5.68e+00,
1.90080e-02,1.49e+00,5.68e+00,
1.90100e-02,1.48e+00,5.68e+00,
1.90120e-02,1.48e+00,5.68e+00,
1.90140e-02,1.50e+00,5.68e+00,
1.90160e-02,1.49e+00,5.68e+00,
1.90180e-02,1.49e+00,5.68e+00,
1.90200e-02,1.49e+00,5.68e+00,
1.90220e-02,1.48e+00,5.68e+00,
1.90240e-02,1.49e+00,5.68e+00,
1.90260e-02,1.49e+00,5.68e+00,
1.90280e-02,1.49e+00,5.68e+00,
1.90300e-02,1.48e+00,5.68e+00,
1.90320e-02,1.49e+00,5.60e+00,
1.90340e-02,1.48e+00,5.60e+00,
1.90360e-02,1.49e+00,5.68e+00,
1.90380e-02,1.49e+00,5.68e+00,
1.90400e-02,1.50e+00,5.68e+00,
1.90420e-02,1.50e+00,5.68e+00,
1.90440e-02,1.50e+00,5.68e+00,
1.90460e-02,1.49e+00,5.68e+00,
1.90480e-02,1.50e+00,5.68e+00,
1.90500e-02,1.50e+00,5.68e+00,
1.90520e-02,1.49e+00,5.60e+00,
1.90540e-02,1.49e+00,5.68e+00,
1.90560e-02,1.50e+00,5.68e+00,
1.90580e-02,1.50e+00,5.68e+00,
1.90600e-02,1.50e+00,5.68e+00,
1.90620e-02,1.50e+00,5.60e+00,
1.90640e-02,1.50e+00,5.60e+00,
1.90660e-02,1.50e+00,5.68e+00,
1.90680e-02,1.50e+00,5.68e+00,
1.90700e-02,1.50e+00,5.68e+00,
1.90720e-02,1.50e+00,5.60e+00,
1.90740e-02,1.50e+00,5.60e+00,
1.90760e-02,1.50e+00,5.60e+00,
1.90780e-02,1.50e+00,5.68e+00,
1.90800e-02,1.50e+00,5.68e+00,
1.90820e-02,1.50e+00,5.68e+00,
1.90840e-02,1.50e+00,5.68e+00,
1.90860e-02,1.50e+00,5.68e+00,
1.90880e-02,1.50e+00,5.68e+00,
1.90900e-02,1.50e+00,5.68e+00,
1.90920e-02,1.51e+00,5.68e+00,
1.90940e-02,1.51e+00,5.68e+00,
1.90960e-02,1.50e+00,5.68e+00,
1.90980e-02,1.50e+00,5.68e+00,
1.91000e-02,1.50e+00,5.68e+00,
1.91020e-02,1.50e+00,5.68e+00,
1.91040e-02,1.50e+00,5.68e+00,
1.91060e-02,1.51e+00,5.68e+00,
1.91080e-02,1.51e+00,5.68e+00,
1.91100e-02,1.51e+00,5.68e+00,
1.91120e-02,1.51e+00,5.68e+00,
1.91140e-02,1.51e+00,5.68e+00,
1.91160e-02,1.51e+00,5.68e+00,
1.91180e-02,1.51e+00,5.68e+00,
1.91200e-02,1.51e+00,5.68e+00,
1.91220e-02,1.51e+00,5.68e+00,
1.91240e-02,1.51e+00,5.60e+00,
1.91260e-02,1.51e+00,5.68e+00,
1.91280e-02,1.51e+00,5.68e+00,
1.91300e-02,1.52e+00,5.68e+00,
1.91320e-02,1.53e+00,5.68e+00,
1.91340e-02,1.53e+00,5.68e+00,
1.91360e-02,1.53e+00,5.68e+00,
1.91380e-02,1.53e+00,5.68e+00,
1.91400e-02,1.53e+00,5.68e+00,
1.91420e-02,1.53e+00,5.68e+00,
1.91440e-02,1.53e+00,5.68e+00,
1.91460e-02,1.53e+00,5.68e+00,
1.91480e-02,1.53e+00,5.68e+00,
1.91500e-02,1.53e+00,5.76e+00,
1.91520e-02,1.54e+00,5.68e+00,
1.91540e-02,1.54e+00,5.68e+00,
1.91560e-02,1.54e+00,5.68e+00,
1.91580e-02,1.54e+00,5.76e+00,
1.91600e-02,1.54e+00,5.68e+00,
1.91620e-02,1.54e+00,5.76e+00,
1.91640e-02,1.54e+00,5.68e+00,
1.91660e-02,1.54e+00,5.68e+00,
1.91680e-02,1.53e+00,5.76e+00,
1.91700e-02,1.54e+00,5.68e+00,
1.91720e-02,1.54e+00,5.76e+00,
1.91740e-02,1.54e+00,5.68e+00,
1.91760e-02,1.55e+00,5.76e+00,
1.91780e-02,1.55e+00,5.76e+00,
1.91800e-02,1.55e+00,5.76e+00,
1.91820e-02,1.56e+00,5.76e+00,
1.91840e-02,1.55e+00,5.76e+00,
1.91860e-02,1.55e+00,5.68e+00,
1.91880e-02,1.55e+00,5.76e+00,
1.91900e-02,1.55e+00,5.76e+00,
1.91920e-02,1.55e+00,5.76e+00,
1.91940e-02,1.55e+00,5.68e+00,
1.91960e-02,1.55e+00,5.76e+00,
1.91980e-02,1.55e+00,5.76e+00,
1.92000e-02,1.56e+00,5.76e+00,
1.92020e-02,1.57e+00,5.76e+00,
1.92040e-02,1.57e+00,5.84e+00,
1.92060e-02,1.57e+00,5.84e+00,
1.92080e-02,1.57e+00,5.76e+00,
1.92100e-02,1.57e+00,5.76e+00,
1.92120e-02,1.57e+00,5.76e+00,
1.92140e-02,1.57e+00,5.76e+00,
1.92160e-02,1.57e+00,5.76e+00,
1.92180e-02,1.57e+00,5.76e+00,
1.92200e-02,1.57e+00,5.76e+00,
1.92220e-02,1.57e+00,5.76e+00,
1.92240e-02,1.57e+00,5.76e+00,
1.92260e-02,1.58e+00,5.84e+00,
1.92280e-02,1.58e+00,5.84e+00,
1.92300e-02,1.58e+00,5.84e+00,
1.92320e-02,1.58e+00,5.84e+00,
1.92340e-02,1.58e+00,5.84e+00,
1.92360e-02,1.58e+00,5.84e+00,
1.92380e-02,1.58e+00,5.84e+00,
1.92400e-02,1.58e+00,5.84e+00,
1.92420e-02,1.58e+00,5.84e+00,
1.92440e-02,1.58e+00,5.84e+00,
1.92460e-02,1.58e+00,5.84e+00,
1.92480e-02,1.58e+00,5.84e+00,
1.92500e-02,1.58e+00,5.84e+00,
1.92520e-02,1.58e+00,5.92e+00,
1.92540e-02,1.58e+00,5.92e+00,
1.92560e-02,1.59e+00,5.84e+00,
1.92580e-02,1.58e+00,5.92e+00,
1.92600e-02,1.58e+00,5.92e+00,
1.92620e-02,1.59e+00,5.92e+00,
1.92640e-02,1.58e+00,5.84e+00,
1.92660e-02,1.59e+00,5.92e+00,
1.92680e-02,1.58e+00,5.92e+00,
1.92700e-02,1.60e+00,5.92e+00,
1.92720e-02,1.60e+00,5.92e+00,
1.92740e-02,1.60e+00,5.92e+00,
1.92760e-02,1.60e+00,5.92e+00,
1.92780e-02,1.60e+00,5.92e+00,
1.92800e-02,1.60e+00,5.92e+00,
1.92820e-02,1.60e+00,5.92e+00,
1.92840e-02,1.60e+00,5.92e+00,
1.92860e-02,1.60e+00,5.92e+00,
1.92880e-02,1.60e+00,5.92e+00,
1.92900e-02,1.61e+00,6.00e+00,
1.92920e-02,1.61e+00,6.00e+00,
1.92940e-02,1.61e+00,5.92e+00,
1.92960e-02,1.61e+00,5.92e+00,
1.92980e-02,1.61e+00,6.00e+00,
1.93000e-02,1.61e+00,5.92e+00,
1.93020e-02,1.61e+00,6.00e+00,
1.93040e-02,1.61e+00,5.92e+00,
1.93060e-02,1.61e+00,6.00e+00,
1.93080e-02,1.61e+00,6.00e+00,
1.93100e-02,1.62e+00,6.00e+00,
1.93120e-02,1.62e+00,6.00e+00,
1.93140e-02,1.62e+00,6.00e+00,
1.93160e-02,1.62e+00,6.00e+00,
1.93180e-02,1.62e+00,6.08e+00,
1.93200e-02,1.62e+00,6.08e+00,
1.93220e-02,1.62e+00,6.00e+00,
1.93240e-02,1.62e+00,6.08e+00,
1.93260e-02,1.62e+00,6.00e+00,
1.93280e-02,1.62e+00,6.08e+00,
1.93300e-02,1.62e+00,6.08e+00,
1.93320e-02,1.62e+00,6.08e+00,
1.93340e-02,1.62e+00,6.08e+00,
1.93360e-02,1.63e+00,6.08e+00,
1.93380e-02,1.62e+00,6.08e+00,
1.93400e-02,1.62e+00,6.08e+00,
1.93420e-02,1.62e+00,6.08e+00,
1.93440e-02,1.63e+00,6.08e+00,
1.93460e-02,1.63e+00,6.08e+00,
1.93480e-02,1.63e+00,6.16e+00,
1.93500e-02,1.64e+00,6.16e+00,
1.93520e-02,1.64e+00,6.16e+00,
1.93540e-02,1.64e+00,6.16e+00,
1.93560e-02,1.64e+00,6.16e+00,
1.93580e-02,1.63e+00,6.08e+00,
1.93600e-02,1.64e+00,6.16e+00,
1.93620e-02,1.64e+00,6.16e+00,
1.93640e-02,1.64e+00,6.16e+00,
1.93660e-02,1.64e+00,6.16e+00,
1.93680e-02,1.64e+00,6.16e+00,
1.93700e-02,1.64e+00,6.16e+00,
1.93720e-02,1.64e+00,6.16e+00,
1.93740e-02,1.65e+00,6.16e+00,
1.93760e-02,1.65e+00,6.24e+00,
1.93780e-02,1.65e+00,6.24e+00,
1.93800e-02,1.65e+00,6.24e+00,
1.93820e-02,1.65e+00,6.24e+00,
1.93840e-02,1.65e+00,6.24e+00,
1.93860e-02,1.65e+00,6.24e+00,
1.93880e-02,1.65e+00,6.24e+00,
1.93900e-02,1.65e+00,6.16e+00,
1.93920e-02,1.64e+00,6.24e+00,
1.93940e-02,1.65e+00,6.24e+00,
1.93960e-02,1.65e+00,6.24e+00,
1.93980e-02,1.66e+00,6.32e+00,
1.94000e-02,1.66e+00,6.32e+00,
1.94020e-02,1.66e+00,6.32e+00,
1.94040e-02,1.66e+00,6.32e+00,
1.94060e-02,1.66e+00,6.32e+00,
1.94080e-02,1.66e+00,6.40e+00,
1.94100e-02,1.66e+00,6.40e+00,
1.94120e-02,1.66e+00,6.32e+00,
1.94140e-02,1.66e+00,6.32e+00,
1.94160e-02,1.66e+00,6.32e+00,
1.94180e-02,1.66e+00,6.32e+00,
1.94200e-02,1.66e+00,6.32e+00,
1.94220e-02,1.66e+00,6.32e+00,
1.94240e-02,1.66e+00,6.40e+00,
1.94260e-02,1.67e+00,6.40e+00,
1.94280e-02,1.67e+00,6.40e+00,
1.94300e-02,1.67e+00,6.48e+00,
1.94320e-02,1.67e+00,6.48e+00,
1.94340e-02,1.67e+00,6.48e+00,
1.94360e-02,1.67e+00,6.48e+00,
1.94380e-02,1.67e+00,6.40e+00,
1.94400e-02,1.66e+00,6.40e+00,
1.94420e-02,1.67e+00,6.40e+00,
1.94440e-02,1.66e+00,6.40e+00,
1.94460e-02,1.66e+00,6.48e+00,
1.94480e-02,1.67e+00,6.48e+00,
1.94500e-02,1.69e+00,6.48e+00,
1.94520e-02,1.69e+00,6.48e+00,
1.94540e-02,1.69e+00,6.48e+00,
1.94560e-02,1.70e+00,6.56e+00,
1.94580e-02,1.69e+00,6.56e+00,
1.94600e-02,1.69e+00,6.56e+00,
1.94620e-02,1.69e+00,6.56e+00,
1.94640e-02,1.69e+00,6.56e+00,
1.94660e-02,1.69e+00,6.48e+00,
1.94680e-02,1.67e+00,6.48e+00,
1.94700e-02,1.69e+00,6.48e+00,
1.94720e-02,1.69e+00,6.56e+00,
1.94740e-02,1.70e+00,6.56e+00,
1.94760e-02,1.69e+00,6.56e+00,
1.94780e-02,1.70e+00,6.64e+00,
1.94800e-02,1.70e+00,6.64e+00,
1.94820e-02,1.70e+00,6.64e+00,
1.94840e-02,1.70e+00,6.64e+00,
1.94860e-02,1.70e+00,6.64e+00,
1.94880e-02,1.70e+00,6.64e+00,
1.94900e-02,1.70e+00,6.56e+00,
1.94920e-02,1.69e+00,6.56e+00,
1.94940e-02,1.70e+00,6.64e+00,
1.94960e-02,1.70e+00,6.56e+00,
1.94980e-02,1.70e+00,6.64e+00,
1.95000e-02,1.70e+00,6.64e+00,
1.95020e-02,1.70e+00,6.72e+00,
1.95040e-02,1.70e+00,6.72e+00,
1.95060e-02,1.71e+00,6.72e+00,
1.95080e-02,1.70e+00,6.72e+00,
1.95100e-02,1.71e+00,6.80e+00,
1.95120e-02,1.71e+00,6.72e+00,
1.95140e-02,1.70e+00,6.80e+00,
1.95160e-02,1.70e+00,6.72e+00,
1.95180e-02,1.70e+00,6.80e+00,
1.95200e-02,1.70e+00,6.80e+00,
1.95220e-02,1.71e+00,6.72e+00,
1.95240e-02,1.70e+00,6.80e+00,
1.95260e-02,1.71e+00,6.80e+00,
1.95280e-02,1.71e+00,6.80e+00,
1.95300e-02,1.72e+00,6.80e+00,
1.95320e-02,1.72e+00,6.80e+00,
1.95340e-02,1.71e+00,6.80e+00,
1.95360e-02,1.72e+00,6.80e+00,
1.95380e-02,1.72e+00,6.88e+00,
1.95400e-02,1.72e+00,6.88e+00,
1.95420e-02,1.72e+00,6.88e+00,
1.95440e-02,1.72e+00,6.88e+00,
1.95460e-02,1.72e+00,6.88e+00,
1.95480e-02,1.72e+00,6.88e+00,
1.95500e-02,1.72e+00,6.88e+00,
1.95520e-02,1.72e+00,6.88e+00,
1.95540e-02,1.72e+00,6.88e+00,
1.95560e-02,1.73e+00,6.88e+00,
1.95580e-02,1.72e+00,6.88e+00,
1.95600e-02,1.73e+00,6.88e+00,
1.95620e-02,1.74e+00,6.88e+00,
1.95640e-02,1.74e+00,6.88e+00,
1.95660e-02,1.74e+00,6.88e+00,
1.95680e-02,1.74e+00,6.88e+00,
1.95700e-02,1.74e+00,6.88e+00,
1.95720e-02,1.74e+00,6.88e+00,
1.95740e-02,1.74e+00,6.88e+00,
1.95760e-02,1.74e+00,6.88e+00,
1.95780e-02,1.74e+00,6.88e+00,
1.95800e-02,1.74e+00,6.88e+00,
1.95820e-02,1.74e+00,6.88e+00,
1.95840e-02,1.74e+00,6.96e+00,
1.95860e-02,1.74e+00,6.96e+00,
1.95880e-02,1.74e+00,6.96e+00,
1.95900e-02,1.74e+00,6.96e+00,
1.95920e-02,1.74e+00,6.96e+00,
1.95940e-02,1.74e+00,7.04e+00,
1.95960e-02,1.75e+00,7.04e+00,
1.95980e-02,1.75e+00,7.04e+00,
1.96000e-02,1.75e+00,7.04e+00,
1.96020e-02,1.75e+00,7.12e+00,
1.96040e-02,1.75e+00,7.04e+00,
1.96060e-02,1.75e+00,7.04e+00,
1.96080e-02,1.75e+00,7.04e+00,
1.96100e-02,1.75e+00,7.12e+00,
1.96120e-02,1.75e+00,7.04e+00,
1.96140e-02,1.75e+00,7.04e+00,
1.96160e-02,1.75e+00,7.12e+00,
1.96180e-02,1.76e+00,7.12e+00,
1.96200e-02,1.75e+00,7.12e+00,
1.96220e-02,1.77e+00,7.12e+00,
1.96240e-02,1.77e+00,7.20e+00,
1.96260e-02,1.77e+00,7.20e+00,
1.96280e-02,1.77e+00,7.12e+00,
1.96300e-02,1.78e+00,7.12e+00,
1.96320e-02,1.77e+00,7.12e+00,
1.96340e-02,1.77e+00,7.12e+00,
1.96360e-02,1.77e+00,7.12e+00,
1.96380e-02,1.77e+00,7.12e+00,
1.96400e-02,1.77e+00,7.12e+00,
1.96420e-02,1.77e+00,7.12e+00,
1.96440e-02,1.78e+00,7.12e+00,
1.96460e-02,1.78e+00,7.20e+00,
1.96480e-02,1.78e+00,7.28e+00,
1.96500e-02,1.78e+00,7.28e+00,
1.96520e-02,1.78e+00,7.28e+00,
1.96540e-02,1.78e+00,7.28e+00,
1.96560e-02,1.78e+00,7.28e+00,
1.96580e-02,1.78e+00,7.28e+00,
1.96600e-02,1.78e+00,7.28e+00,
1.96620e-02,1.78e+00,7.28e+00,
1.96640e-02,1.78e+00,7.28e+00,
1.96660e-02,1.78e+00,7.28e+00,
1.96680e-02,1.78e+00,7.28e+00,
1.96700e-02,1.78e+00,7.28e+00,
1.96720e-02,1.80e+00,7.36e+00,
1.96740e-02,1.79e+00,7.36e+00,
1.96760e-02,1.79e+00,7.36e+00,
1.96780e-02,1.79e+00,7.44e+00,
1.96800e-02,1.80e+00,7.36e+00,
1.96820e-02,1.80e+00,7.36e+00,
1.96840e-02,1.80e+00,7.44e+00,
1.96860e-02,1.80e+00,7.44e+00,
1.96880e-02,1.80e+00,7.44e+00,
1.96900e-02,1.80e+00,7.44e+00,
1.96920e-02,1.80e+00,7.44e+00,
1.96940e-02,1.80e+00,7.44e+00,
1.96960e-02,1.80e+00,7.44e+00,
1.96980e-02,1.80e+00,7.44e+00,
1.97000e-02,1.80e+00,7.44e+00,
1.97020e-02,1.80e+00,7.52e+00,
1.97040e-02,1.81e+00,7.52e+00,
1.97060e-02,1.81e+00,7.60e+00,
1.97080e-02,1.81e+00,7.52e+00,
1.97100e-02,1.81e+00,7.52e+00,
1.97120e-02,1.80e+00,7.52e+00,
1.97140e-02,1.81e+00,7.52e+00,
1.97160e-02,1.81e+00,7.52e+00,
1.97180e-02,1.81e+00,7.52e+00,
1.97200e-02,1.80e+00,7.52e+00,
1.97220e-02,1.81e+00,7.52e+00,
1.97240e-02,1.81e+00,7.60e+00,
1.97260e-02,1.81e+00,7.60e+00,
1.97280e-02,1.81e+00,7.60e+00,
1.97300e-02,1.81e+00,7.60e+00,
1.97320e-02,1.81e+00,7.60e+00,
1.97340e-02,1.81e+00,7.60e+00,
1.97360e-02,1.81e+00,7.60e+00,
1.97380e-02,1.82e+00,7.60e+00,
1.97400e-02,1.81e+00,7.60e+00,
1.97420e-02,1.82e+00,7.60e+00,
1.97440e-02,1.81e+00,7.60e+00,
1.97460e-02,1.82e+00,7.68e+00,
1.97480e-02,1.81e+00,7.68e+00,
1.97500e-02,1.82e+00,7.68e+00,
1.97520e-02,1.82e+00,7.68e+00,
1.97540e-02,1.82e+00,7.68e+00,
1.97560e-02,1.82e+00,7.68e+00,
1.97580e-02,1.82e+00,7.76e+00,
1.97600e-02,1.82e+00,7.68e+00,
1.97620e-02,1.82e+00,7.76e+00,
1.97640e-02,1.82e+00,7.76e+00,
1.97660e-02,1.83e+00,7.76e+00,
1.97680e-02,1.82e+00,7.76e+00,
1.97700e-02,1.82e+00,7.76e+00,
1.97720e-02,1.82e+00,7.76e+00,
1.97740e-02,1.82e+00,7.76e+00,
1.97760e-02,1.82e+00,7.76e+00,
1.97780e-02,1.82e+00,7.76e+00,
1.97800e-02,1.82e+00,7.68e+00,
1.97820e-02,1.82e+00,7.76e+00,
1.97840e-02,1.82e+00,7.76e+00,
1.97860e-02,1.83e+00,7.84e+00,
1.97880e-02,1.84e+00,7.84e+00,
1.97900e-02,1.83e+00,7.84e+00,
1.97920e-02,1.83e+00,7.84e+00,
1.97940e-02,1.83e+00,7.84e+00,
1.97960e-02,1.83e+00,7.84e+00,
1.97980e-02,1.84e+00,7.92e+00,
1.98000e-02,1.82e+00,7.84e+00,
1.98020e-02,1.84e+00,7.84e+00,
1.98040e-02,1.83e+00,7.84e+00,
1.98060e-02,1.83e+00,7.92e+00,
1.98080e-02,1.83e+00,7.92e+00,
1.98100e-02,1.84e+00,7.84e+00,
1.98120e-02,1.84e+00,7.92e+00,
1.98140e-02,1.84e+00,8.00e+00,
1.98160e-02,1.84e+00,8.00e+00,
1.98180e-02,1.84e+00,8.00e+00,
1.98200e-02,1.84e+00,8.00e+00,
1.98220e-02,1.84e+00,7.92e+00,
1.98240e-02,1.84e+00,7.92e+00,
1.98260e-02,1.84e+00,8.00e+00,
1.98280e-02,1.84e+00,7.92e+00,
1.98300e-02,1.84e+00,7.92e+00,
1.98320e-02,1.84e+00,7.92e+00,
1.98340e-02,1.84e+00,8.00e+00,
1.98360e-02,1.84e+00,8.00e+00,
1.98380e-02,1.84e+00,8.00e+00,
1.98400e-02,1.84e+00,8.00e+00,
1.98420e-02,1.84e+00,8.08e+00,
1.98440e-02,1.84e+00,8.08e+00,
1.98460e-02,1.84e+00,8.08e+00,
1.98480e-02,1.84e+00,8.08e+00,
1.98500e-02,1.84e+00,8.08e+00,
1.98520e-02,1.84e+00,8.08e+00,
1.98540e-02,1.84e+00,8.00e+00,
1.98560e-02,1.84e+00,8.08e+00,
1.98580e-02,1.84e+00,8.08e+00,
1.98600e-02,1.84e+00,8.08e+00,
1.98620e-02,1.84e+00,8.08e+00,
1.98640e-02,1.84e+00,8.08e+00,
1.98660e-02,1.85e+00,8.08e+00,
1.98680e-02,1.84e+00,8.16e+00,
1.98700e-02,1.85e+00,8.16e+00,
1.98720e-02,1.85e+00,8.16e+00,
1.98740e-02,1.85e+00,8.16e+00,
1.98760e-02,1.85e+00,8.16e+00,
1.98780e-02,1.85e+00,8.16e+00,
1.98800e-02,1.85e+00,8.16e+00,
1.98820e-02,1.84e+00,8.16e+00,
1.98840e-02,1.85e+00,8.16e+00,
1.98860e-02,1.85e+00,8.16e+00,
1.98880e-02,1.85e+00,8.16e+00,
1.98900e-02,1.85e+00,8.16e+00,
1.98920e-02,1.85e+00,8.16e+00,
1.98940e-02,1.85e+00,8.24e+00,
1.98960e-02,1.85e+00,8.24e+00,
1.98980e-02,1.85e+00,8.24e+00,
1.99000e-02,1.85e+00,8.24e+00,
1.99020e-02,1.85e+00,8.24e+00,
1.99040e-02,1.85e+00,8.24e+00,
1.99060e-02,1.85e+00,8.24e+00,
1.99080e-02,1.85e+00,8.24e+00,
1.99100e-02,1.85e+00,8.24e+00,
1.99120e-02,1.85e+00,8.24e+00,
1.99140e-02,1.85e+00,8.24e+00,
1.99160e-02,1.85e+00,8.24e+00,
1.99180e-02,1.85e+00,8.24e+00,
1.99200e-02,1.86e+00,8.24e+00,
1.99220e-02,1.86e+00,8.24e+00,
1.99240e-02,1.86e+00,8.32e+00,
1.99260e-02,1.86e+00,8.32e+00,
1.99280e-02,1.85e+00,8.32e+00,
1.99300e-02,1.86e+00,8.32e+00,
