X,CH1,CH2
Second,Volt,Volt
1.43870E-01,5.92000E-02,4.32000E+00
1.43872E-01,5.92000E-02,4.32000E+00
1.43874E-01,5.92000E-02,4.40000E+00
1.43876E-01,6.08000E-02,4.40000E+00
1.43878E-01,6.08000E-02,4.40000E+00
1.43880E-01,6.16000E-02,4.40000E+00
1.43882E-01,6.24000E-02,4.40000E+00
1.43884E-01,6.24000E-02,4.48000E+00
1.43886E-01,6.31000E-02,4.40000E+00
1.43888E-01,6.40000E-02,4.40000E+00
1.43890E-01,6.40000E-02,4.48000E+00
1.43892E-01,6.40000E-02,4.48000E+00
1.43894E-01,6.40000E-02,4.48000E+00
1.43896E-01,6.48000E-02,4.40000E+00
1.43898E-01,6.40000E-02,4.48000E+00
1.43900E-01,6.48000E-02,4.48000E+00
1.43902E-01,6.40000E-02,4.48000E+00
1.43904E-01,6.48000E-02,4.48000E+00
1.43906E-01,6.48000E-02,4.56000E+00
1.43908E-01,6.40000E-02,4.56000E+00
1.43910E-01,6.40000E-02,4.56000E+00
1.43912E-01,6.40000E-02,4.64000E+00
1.43914E-01,6.40000E-02,4.56000E+00
1.43916E-01,6.40000E-02,4.56000E+00
1.43918E-01,6.40000E-02,4.56000E+00
1.43920E-01,6.40000E-02,4.64000E+00
1.43922E-01,6.40000E-02,4.64000E+00
1.43924E-01,6.31000E-02,4.64000E+00
1.43926E-01,6.16000E-02,4.64000E+00
1.43928E-01,6.24000E-02,4.64000E+00
1.43930E-01,6.16000E-02,4.64000E+00
1.43932E-01,6.16000E-02,4.64000E+00
1.43934E-01,6.08000E-02,4.72000E+00
1.43936E-01,6.08000E-02,4.72000E+00
1.43938E-01,6.08000E-02,4.72000E+00
1.43940E-01,6.08000E-02,4.72000E+00
1.43942E-01,6.00000E-02,4.72000E+00
1.43944E-01,6.00000E-02,4.72000E+00
1.43946E-01,6.08000E-02,4.72000E+00
1.43948E-01,6.00000E-02,4.72000E+00
1.43950E-01,6.00000E-02,4.80000E+00
1.43952E-01,6.00000E-02,4.80000E+00
1.43954E-01,6.00000E-02,4.80000E+00
1.43956E-01,6.00000E-02,4.80000E+00
1.43958E-01,5.92000E-02,4.88000E+00
1.43960E-01,5.92000E-02,4.88000E+00
1.43962E-01,5.92000E-02,4.88000E+00
1.43964E-01,5.92000E-02,4.88000E+00
1.43966E-01,5.92000E-02,4.96000E+00
1.43968E-01,5.84000E-02,4.88000E+00
1.43970E-01,5.92000E-02,4.88000E+00
1.43972E-01,5.92000E-02,4.96000E+00
1.43974E-01,5.92000E-02,4.96000E+00
1.43976E-01,5.92000E-02,4.96000E+00
1.43978E-01,5.84000E-02,4.96000E+00
1.43980E-01,5.92000E-02,4.96000E+00
1.43982E-01,5.92000E-02,4.96000E+00
1.43984E-01,5.92000E-02,5.04000E+00
1.43986E-01,5.92000E-02,5.04000E+00
1.43988E-01,5.92000E-02,5.04000E+00
1.43990E-01,5.92000E-02,5.04000E+00
1.43992E-01,5.92000E-02,5.04000E+00
1.43994E-01,5.92000E-02,5.04000E+00
1.43996E-01,5.84000E-02,5.04000E+00
1.43998E-01,5.92000E-02,5.12000E+00
1.44000E-01,5.92000E-02,5.20000E+00
1.44002E-01,5.92000E-02,5.20000E+00
1.44004E-01,5.92000E-02,5.20000E+00
1.44006E-01,5.92000E-02,5.20000E+00
1.44008E-01,6.00000E-02,5.20000E+00
1.44010E-01,5.92000E-02,5.28000E+00
1.44012E-01,5.92000E-02,5.20000E+00
1.44014E-01,5.92000E-02,5.20000E+00
1.44016E-01,6.00000E-02,5.20000E+00
1.44018E-01,5.92000E-02,5.28000E+00
1.44020E-01,6.00000E-02,5.28000E+00
1.44022E-01,6.00000E-02,5.28000E+00
1.44024E-01,6.00000E-02,5.28000E+00
1.44026E-01,6.08000E-02,5.28000E+00
1.44028E-01,6.00000E-02,5.36000E+00
1.44030E-01,6.00000E-02,5.44000E+00
1.44032E-01,6.00000E-02,5.44000E+00
1.44034E-01,6.08000E-02,5.44000E+00
1.44036E-01,6.00000E-02,5.44000E+00
1.44038E-01,6.00000E-02,5.44000E+00
1.44040E-01,6.08000E-02,5.44000E+00
1.44042E-01,6.08000E-02,5.44000E+00
1.44044E-01,6.00000E-02,5.44000E+00
1.44046E-01,6.08000E-02,5.44000E+00
1.44048E-01,6.08000E-02,5.44000E+00
1.44050E-01,6.16000E-02,5.52000E+00
1.44052E-01,6.16000E-02,5.52000E+00
1.44054E-01,6.16000E-02,5.60000E+00
1.44056E-01,6.16000E-02,5.60000E+00
1.44058E-01,6.24000E-02,5.60000E+00
1.44060E-01,6.24000E-02,5.60000E+00
1.44062E-01,6.24000E-02,5.60000E+00
1.44064E-01,6.24000E-02,5.60000E+00
1.44066E-01,6.24000E-02,5.60000E+00
1.44068E-01,6.31000E-02,5.68000E+00
1.44070E-01,6.31000E-02,5.68000E+00
1.44072E-01,6.40000E-02,5.68000E+00
1.44074E-01,6.31000E-02,5.76000E+00
1.44076E-01,6.40000E-02,5.76000E+00
1.44078E-01,6.48000E-02,5.76000E+00
1.44080E-01,6.48000E-02,5.76000E+00
1.44082E-01,6.48000E-02,5.84000E+00
1.44084E-01,6.48000E-02,5.84000E+00
1.44086E-01,6.56000E-02,5.84000E+00
1.44088E-01,6.56000E-02,5.92000E+00
1.44090E-01,6.56000E-02,5.84000E+00
1.44092E-01,6.56000E-02,5.84000E+00
1.44094E-01,6.56000E-02,5.84000E+00
1.44096E-01,6.56000E-02,5.84000E+00
1.44098E-01,6.56000E-02,5.84000E+00
1.44100E-01,6.56000E-02,5.92000E+00
1.44102E-01,6.63000E-02,5.92000E+00
1.44104E-01,6.71000E-02,5.92000E+00
1.44106E-01,6.79000E-02,6.00000E+00
1.44108E-01,6.87000E-02,6.00000E+00
1.44110E-01,6.87000E-02,6.08000E+00
1.44112E-01,6.96000E-02,6.08000E+00
1.44114E-01,6.96000E-02,6.00000E+00
1.44116E-01,7.03000E-02,6.08000E+00
1.44118E-01,7.03000E-02,6.00000E+00
1.44120E-01,7.03000E-02,6.08000E+00
1.44122E-01,6.87000E-02,6.00000E+00
1.44124E-01,7.03000E-02,6.08000E+00
1.44126E-01,7.03000E-02,6.08000E+00
1.44128E-01,7.11000E-02,6.08000E+00
1.44130E-01,7.11000E-02,6.16000E+00
1.44132E-01,7.27000E-02,6.16000E+00
1.44134E-01,7.35000E-02,6.16000E+00
1.44136E-01,7.35000E-02,6.16000E+00
1.44138E-01,7.44000E-02,6.24000E+00
1.44140E-01,7.44000E-02,6.16000E+00
1.44142E-01,7.44000E-02,6.16000E+00
1.44144E-01,7.44000E-02,6.24000E+00
1.44146E-01,7.44000E-02,6.24000E+00
1.44148E-01,7.51000E-02,6.24000E+00
1.44150E-01,7.44000E-02,6.24000E+00
1.44152E-01,7.51000E-02,6.32000E+00
1.44154E-01,7.51000E-02,6.32000E+00
1.44156E-01,7.67000E-02,6.32000E+00
1.44158E-01,7.67000E-02,6.32000E+00
1.44160E-01,7.59000E-02,6.40000E+00
1.44162E-01,7.67000E-02,6.40000E+00
1.44164E-01,7.67000E-02,6.32000E+00
1.44166E-01,7.67000E-02,6.40000E+00
1.44168E-01,7.67000E-02,6.40000E+00
1.44170E-01,7.67000E-02,6.40000E+00
1.44172E-01,7.75000E-02,6.40000E+00
1.44174E-01,7.67000E-02,6.40000E+00
1.44176E-01,7.67000E-02,6.40000E+00
1.44178E-01,7.51000E-02,6.40000E+00
1.44180E-01,7.59000E-02,6.48000E+00
1.44182E-01,7.67000E-02,6.48000E+00
1.44184E-01,7.59000E-02,6.48000E+00
1.44186E-01,7.67000E-02,6.48000E+00
1.44188E-01,7.67000E-02,6.48000E+00
1.44190E-01,7.67000E-02,6.48000E+00
1.44192E-01,7.51000E-02,6.48000E+00
1.44194E-01,7.59000E-02,6.48000E+00
1.44196E-01,7.59000E-02,6.56000E+00
1.44198E-01,7.51000E-02,6.48000E+00
1.44200E-01,7.51000E-02,6.56000E+00
1.44202E-01,7.59000E-02,6.56000E+00
1.44204E-01,7.51000E-02,6.48000E+00
1.44206E-01,7.51000E-02,6.56000E+00
1.44208E-01,7.44000E-02,6.56000E+00
1.44210E-01,7.51000E-02,6.56000E+00
1.44212E-01,7.51000E-02,6.64000E+00
1.44214E-01,7.51000E-02,6.56000E+00
1.44216E-01,7.51000E-02,6.56000E+00
1.44218E-01,7.51000E-02,6.56000E+00
1.44220E-01,7.67000E-02,6.64000E+00
1.44222E-01,7.51000E-02,6.56000E+00
1.44224E-01,7.51000E-02,6.64000E+00
1.44226E-01,7.51000E-02,6.64000E+00
1.44228E-01,7.44000E-02,6.56000E+00
1.44230E-01,7.51000E-02,6.64000E+00
1.44232E-01,7.51000E-02,6.64000E+00
1.44234E-01,7.59000E-02,6.56000E+00
1.44236E-01,7.51000E-02,6.64000E+00
1.44238E-01,7.59000E-02,6.64000E+00
1.44240E-01,7.59000E-02,6.64000E+00
1.44242E-01,7.59000E-02,6.64000E+00
1.44244E-01,7.59000E-02,6.64000E+00
1.44246E-01,7.51000E-02,6.64000E+00
1.44248E-01,7.59000E-02,6.64000E+00
1.44250E-01,7.59000E-02,6.64000E+00
1.44252E-01,7.67000E-02,6.64000E+00
1.44254E-01,7.51000E-02,6.64000E+00
1.44256E-01,7.67000E-02,6.64000E+00
1.44258E-01,7.67000E-02,6.72000E+00
1.44260E-01,7.59000E-02,6.72000E+00
1.44262E-01,7.67000E-02,6.64000E+00
1.44264E-01,7.59000E-02,6.64000E+00
1.44266E-01,7.67000E-02,6.64000E+00
1.44268E-01,7.67000E-02,6.72000E+00
1.44270E-01,7.67000E-02,6.72000E+00
1.44272E-01,7.67000E-02,6.72000E+00
1.44274E-01,7.67000E-02,6.64000E+00
1.44276E-01,7.67000E-02,6.72000E+00
1.44278E-01,7.67000E-02,6.72000E+00
1.44280E-01,7.67000E-02,6.72000E+00
1.44282E-01,7.67000E-02,6.72000E+00
1.44284E-01,7.75000E-02,6.72000E+00
1.44286E-01,7.75000E-02,6.72000E+00
1.44288E-01,7.67000E-02,6.72000E+00
1.44290E-01,7.67000E-02,6.72000E+00
1.44292E-01,7.67000E-02,6.72000E+00
1.44294E-01,7.67000E-02,6.72000E+00
1.44296E-01,7.67000E-02,6.72000E+00
1.44298E-01,7.67000E-02,6.64000E+00
1.44300E-01,7.75000E-02,6.72000E+00
1.44302E-01,7.75000E-02,6.72000E+00
1.44304E-01,7.75000E-02,6.72000E+00
1.44306E-01,7.75000E-02,6.72000E+00
1.44308E-01,7.83000E-02,6.72000E+00
1.44310E-01,7.75000E-02,6.64000E+00
1.44312E-01,7.83000E-02,6.64000E+00
1.44314E-01,7.83000E-02,6.64000E+00
1.44316E-01,7.83000E-02,6.64000E+00
1.44318E-01,7.83000E-02,6.64000E+00
1.44320E-01,7.83000E-02,6.64000E+00
1.44322E-01,7.91000E-02,6.64000E+00
1.44324E-01,7.83000E-02,6.64000E+00
1.44326E-01,7.91000E-02,6.64000E+00
1.44328E-01,7.99000E-02,6.64000E+00
1.44330E-01,7.99000E-02,6.64000E+00
1.44332E-01,7.99000E-02,6.64000E+00
1.44334E-01,7.99000E-02,6.56000E+00
1.44336E-01,7.99000E-02,6.56000E+00
1.44338E-01,7.99000E-02,6.56000E+00
1.44340E-01,7.99000E-02,6.56000E+00
1.44342E-01,7.99000E-02,6.56000E+00
1.44344E-01,7.99000E-02,6.56000E+00
1.44346E-01,7.99000E-02,6.56000E+00
1.44348E-01,8.07000E-02,6.64000E+00
1.44350E-01,8.07000E-02,6.56000E+00
1.44352E-01,7.99000E-02,6.56000E+00
1.44354E-01,7.99000E-02,6.56000E+00
1.44356E-01,8.07000E-02,6.56000E+00
1.44358E-01,8.07000E-02,6.56000E+00
1.44360E-01,8.07000E-02,6.56000E+00
1.44362E-01,7.99000E-02,6.48000E+00
1.44364E-01,7.99000E-02,6.56000E+00
1.44366E-01,8.07000E-02,6.56000E+00
1.44368E-01,8.07000E-02,6.48000E+00
1.44370E-01,8.07000E-02,6.56000E+00
1.44372E-01,8.07000E-02,6.56000E+00
1.44374E-01,8.07000E-02,6.56000E+00
1.44376E-01,8.07000E-02,6.48000E+00
1.44378E-01,8.07000E-02,6.48000E+00
1.44380E-01,8.15000E-02,6.48000E+00
1.44382E-01,8.07000E-02,6.40000E+00
1.44384E-01,8.15000E-02,6.40000E+00
1.44386E-01,8.23000E-02,6.48000E+00
1.44388E-01,8.15000E-02,6.40000E+00
1.44390E-01,8.15000E-02,6.48000E+00
1.44392E-01,8.15000E-02,6.40000E+00
1.44394E-01,8.32000E-02,6.40000E+00
1.44396E-01,8.15000E-02,6.40000E+00
1.44398E-01,8.32000E-02,6.40000E+00
1.44400E-01,8.15000E-02,6.40000E+00
1.44402E-01,8.23000E-02,6.40000E+00
1.44404E-01,8.32000E-02,6.40000E+00
1.44406E-01,8.39000E-02,6.32000E+00
1.44408E-01,8.32000E-02,6.32000E+00
1.44410E-01,8.39000E-02,6.32000E+00
1.44412E-01,8.32000E-02,6.32000E+00
1.44414E-01,8.39000E-02,6.32000E+00
1.44416E-01,8.32000E-02,6.24000E+00
1.44418E-01,8.39000E-02,6.24000E+00
1.44420E-01,8.32000E-02,6.24000E+00
1.44422E-01,8.32000E-02,6.32000E+00
1.44424E-01,8.39000E-02,6.24000E+00
1.44426E-01,8.39000E-02,6.24000E+00
1.44428E-01,8.39000E-02,6.24000E+00
1.44430E-01,8.47000E-02,6.16000E+00
1.44432E-01,8.39000E-02,6.16000E+00
1.44434E-01,8.39000E-02,6.16000E+00
1.44436E-01,8.47000E-02,6.16000E+00
1.44438E-01,8.47000E-02,6.16000E+00
1.44440E-01,8.39000E-02,6.16000E+00
1.44442E-01,8.47000E-02,6.16000E+00
1.44444E-01,8.47000E-02,6.16000E+00
1.44446E-01,8.47000E-02,6.16000E+00
1.44448E-01,8.47000E-02,6.16000E+00
1.44450E-01,8.47000E-02,6.08000E+00
1.44452E-01,8.47000E-02,6.08000E+00
1.44454E-01,8.63000E-02,6.08000E+00
1.44456E-01,8.63000E-02,6.08000E+00
1.44458E-01,8.63000E-02,6.00000E+00
1.44460E-01,8.55000E-02,6.00000E+00
1.44462E-01,8.55000E-02,6.00000E+00
1.44464E-01,8.63000E-02,6.00000E+00
1.44466E-01,8.63000E-02,6.00000E+00
1.44468E-01,8.63000E-02,6.00000E+00
1.44470E-01,8.63000E-02,6.00000E+00
1.44472E-01,8.63000E-02,6.00000E+00
1.44474E-01,8.63000E-02,5.92000E+00
1.44476E-01,8.63000E-02,5.92000E+00
1.44478E-01,8.72000E-02,5.92000E+00
1.44480E-01,8.63000E-02,5.92000E+00
1.44482E-01,8.72000E-02,5.84000E+00
1.44484E-01,8.72000E-02,5.84000E+00
1.44486E-01,8.72000E-02,5.84000E+00
1.44488E-01,8.63000E-02,5.84000E+00
1.44490E-01,8.79000E-02,5.84000E+00
1.44492E-01,8.72000E-02,5.84000E+00
1.44494E-01,8.72000E-02,5.84000E+00
1.44496E-01,8.72000E-02,5.84000E+00
1.44498E-01,8.79000E-02,5.84000E+00
1.44500E-01,8.72000E-02,5.76000E+00
1.44502E-01,8.79000E-02,5.76000E+00
1.44504E-01,8.72000E-02,5.68000E+00
1.44506E-01,8.79000E-02,5.76000E+00
1.44508E-01,8.72000E-02,5.68000E+00
1.44510E-01,8.79000E-02,5.68000E+00
1.44512E-01,8.79000E-02,5.68000E+00
1.44514E-01,8.79000E-02,5.68000E+00
1.44516E-01,8.79000E-02,5.60000E+00
1.44518E-01,8.79000E-02,5.68000E+00
1.44520E-01,8.79000E-02,5.60000E+00
1.44522E-01,8.87000E-02,5.60000E+00
1.44524E-01,8.79000E-02,5.60000E+00
1.44526E-01,8.79000E-02,5.60000E+00
1.44528E-01,8.87000E-02,5.60000E+00
1.44530E-01,8.79000E-02,5.60000E+00
1.44532E-01,8.95000E-02,5.52000E+00
1.44534E-01,8.95000E-02,5.52000E+00
1.44536E-01,8.95000E-02,5.44000E+00
1.44538E-01,8.95000E-02,5.52000E+00
1.44540E-01,9.04000E-02,5.52000E+00
1.44542E-01,8.95000E-02,5.52000E+00
1.44544E-01,8.95000E-02,5.52000E+00
1.44546E-01,8.95000E-02,5.44000E+00
1.44548E-01,8.95000E-02,5.44000E+00
1.44550E-01,9.04000E-02,5.36000E+00
1.44552E-01,9.04000E-02,5.36000E+00
1.44554E-01,9.04000E-02,5.36000E+00
1.44556E-01,8.95000E-02,5.28000E+00
1.44558E-01,9.04000E-02,5.28000E+00
1.44560E-01,9.04000E-02,5.28000E+00
1.44562E-01,9.12000E-02,5.28000E+00
1.44564E-01,9.04000E-02,5.28000E+00
1.44566E-01,9.12000E-02,5.28000E+00
1.44568E-01,9.04000E-02,5.28000E+00
1.44570E-01,9.12000E-02,5.28000E+00
1.44572E-01,9.12000E-02,5.28000E+00
1.44574E-01,9.12000E-02,5.28000E+00
1.44576E-01,9.04000E-02,5.20000E+00
1.44578E-01,9.04000E-02,5.20000E+00
1.44580E-01,9.12000E-02,5.20000E+00
1.44582E-01,9.12000E-02,5.20000E+00
1.44584E-01,9.20000E-02,5.12000E+00
1.44586E-01,9.12000E-02,5.12000E+00
1.44588E-01,9.20000E-02,5.12000E+00
1.44590E-01,9.12000E-02,5.12000E+00
1.44592E-01,9.20000E-02,5.12000E+00
1.44594E-01,9.12000E-02,5.12000E+00
1.44596E-01,9.12000E-02,5.12000E+00
1.44598E-01,9.12000E-02,5.12000E+00
1.44600E-01,9.12000E-02,5.04000E+00
1.44602E-01,9.12000E-02,5.12000E+00
1.44604E-01,9.20000E-02,5.04000E+00
1.44606E-01,9.20000E-02,4.96000E+00
1.44608E-01,9.20000E-02,4.88000E+00
1.44610E-01,9.27000E-02,4.96000E+00
1.44612E-01,9.27000E-02,4.96000E+00
1.44614E-01,9.27000E-02,4.96000E+00
1.44616E-01,9.27000E-02,4.96000E+00
1.44618E-01,9.27000E-02,4.96000E+00
1.44620E-01,9.27000E-02,4.96000E+00
1.44622E-01,9.35000E-02,4.96000E+00
1.44624E-01,9.35000E-02,4.88000E+00
1.44626E-01,9.27000E-02,4.88000E+00
1.44628E-01,9.35000E-02,4.88000E+00
1.44630E-01,9.35000E-02,4.80000E+00
1.44632E-01,9.43000E-02,4.72000E+00
1.44634E-01,9.43000E-02,4.80000E+00
1.44636E-01,9.35000E-02,4.72000E+00
1.44638E-01,9.43000E-02,4.80000E+00
1.44640E-01,9.35000E-02,4.80000E+00
1.44642E-01,9.43000E-02,4.72000E+00
1.44644E-01,9.43000E-02,4.80000E+00
1.44646E-01,9.43000E-02,4.80000E+00
1.44648E-01,9.43000E-02,4.80000E+00
1.44650E-01,9.43000E-02,4.72000E+00
1.44652E-01,9.43000E-02,4.72000E+00
1.44654E-01,9.43000E-02,4.72000E+00
1.44656E-01,9.51000E-02,4.64000E+00
1.44658E-01,9.43000E-02,4.64000E+00
1.44660E-01,9.59000E-02,4.64000E+00
1.44662E-01,9.43000E-02,4.64000E+00
1.44664E-01,9.59000E-02,4.64000E+00
1.44666E-01,9.51000E-02,4.64000E+00
1.44668E-01,9.59000E-02,4.64000E+00
1.44670E-01,9.51000E-02,4.64000E+00
1.44672E-01,9.43000E-02,4.64000E+00
1.44674E-01,9.59000E-02,4.56000E+00
1.44676E-01,9.51000E-02,4.64000E+00
1.44678E-01,9.59000E-02,4.64000E+00
1.44680E-01,9.59000E-02,4.56000E+00
1.44682E-01,9.51000E-02,4.56000E+00
1.44684E-01,9.59000E-02,4.48000E+00
1.44686E-01,9.59000E-02,4.56000E+00
1.44688E-01,9.67000E-02,4.48000E+00
1.44690E-01,9.59000E-02,4.48000E+00
1.44692E-01,9.67000E-02,4.48000E+00
1.44694E-01,9.59000E-02,4.48000E+00
1.44696E-01,9.59000E-02,4.56000E+00
1.44698E-01,9.67000E-02,4.48000E+00
1.44700E-01,9.67000E-02,4.48000E+00
1.44702E-01,9.67000E-02,4.40000E+00
1.44704E-01,9.59000E-02,4.48000E+00
1.44706E-01,9.67000E-02,4.40000E+00
1.44708E-01,9.67000E-02,4.40000E+00
1.44710E-01,9.67000E-02,4.40000E+00
1.44712E-01,9.76000E-02,4.40000E+00
1.44714E-01,9.67000E-02,4.40000E+00
1.44716E-01,9.76000E-02,4.40000E+00
1.44718E-01,9.67000E-02,4.40000E+00
1.44720E-01,9.76000E-02,4.40000E+00
1.44722E-01,9.67000E-02,4.40000E+00
1.44724E-01,9.76000E-02,4.40000E+00
1.44726E-01,9.67000E-02,4.32000E+00
1.44728E-01,9.76000E-02,4.32000E+00
1.44730E-01,9.76000E-02,4.32000E+00
1.44732E-01,9.76000E-02,4.32000E+00
1.44734E-01,9.76000E-02,4.32000E+00
1.44736E-01,9.76000E-02,4.32000E+00
1.44738E-01,9.76000E-02,4.32000E+00
1.44740E-01,9.84000E-02,4.32000E+00
1.44742E-01,9.76000E-02,4.32000E+00
1.44744E-01,9.76000E-02,4.32000E+00
1.44746E-01,9.76000E-02,4.32000E+00
1.44748E-01,9.84000E-02,4.32000E+00
1.44750E-01,9.92000E-02,4.32000E+00
1.44752E-01,9.84000E-02,4.32000E+00
1.44754E-01,9.92000E-02,4.24000E+00
1.44756E-01,9.84000E-02,4.24000E+00
1.44758E-01,9.76000E-02,4.32000E+00
1.44760E-01,9.92000E-02,4.24000E+00
1.44762E-01,9.92000E-02,4.24000E+00
1.44764E-01,9.92000E-02,4.24000E+00
1.44766E-01,9.92000E-02,4.24000E+00
1.44768E-01,9.92000E-02,4.24000E+00
1.44770E-01,9.92000E-02,4.24000E+00
1.44772E-01,1.00000E-01,4.24000E+00
1.44774E-01,9.92000E-02,4.24000E+00
1.44776E-01,9.92000E-02,4.24000E+00
1.44778E-01,1.00000E-01,4.24000E+00
1.44780E-01,9.92000E-02,4.24000E+00
1.44782E-01,1.00000E-01,4.24000E+00
1.44784E-01,1.00000E-01,4.24000E+00
1.44786E-01,1.00000E-01,4.24000E+00
1.44788E-01,1.00000E-01,4.24000E+00
1.44790E-01,1.00000E-01,4.24000E+00
1.44792E-01,1.00000E-01,4.24000E+00
1.44794E-01,1.00000E-01,4.24000E+00
1.44796E-01,1.00000E-01,4.24000E+00
1.44798E-01,1.00000E-01,4.24000E+00
1.44800E-01,1.01000E-01,4.24000E+00
1.44802E-01,1.00000E-01,4.24000E+00
1.44804E-01,1.01000E-01,4.24000E+00
1.44806E-01,1.00000E-01,4.24000E+00
1.44808E-01,1.00000E-01,4.24000E+00
1.44810E-01,1.01000E-01,4.24000E+00
1.44812E-01,1.01000E-01,4.24000E+00
1.44814E-01,1.01000E-01,4.24000E+00
1.44816E-01,1.01000E-01,4.16000E+00
1.44818E-01,1.01000E-01,4.24000E+00
1.44820E-01,1.01000E-01,4.24000E+00
1.44822E-01,1.02000E-01,4.16000E+00
1.44824E-01,1.01000E-01,4.24000E+00
1.44826E-01,1.01000E-01,4.24000E+00
1.44828E-01,1.01000E-01,4.24000E+00
1.44830E-01,1.01000E-01,4.24000E+00
1.44832E-01,1.02000E-01,4.24000E+00
1.44834E-01,1.01000E-01,4.24000E+00
1.44836E-01,1.02000E-01,4.24000E+00
1.44838E-01,1.02000E-01,4.24000E+00
1.44840E-01,1.01000E-01,4.24000E+00
1.44842E-01,1.02000E-01,4.24000E+00
1.44844E-01,1.02000E-01,4.24000E+00
1.44846E-01,1.02000E-01,4.24000E+00
1.44848E-01,1.02000E-01,4.24000E+00
1.44850E-01,1.02000E-01,4.24000E+00
1.44852E-01,1.02000E-01,4.24000E+00
1.44854E-01,1.02000E-01,4.24000E+00
1.44856E-01,1.02000E-01,4.24000E+00
1.44858E-01,1.02000E-01,4.32000E+00
1.44860E-01,1.02000E-01,4.32000E+00
1.44862E-01,1.02000E-01,4.24000E+00
1.44864E-01,1.02000E-01,4.24000E+00
1.44866E-01,1.02000E-01,4.24000E+00
1.44868E-01,1.02000E-01,4.32000E+00
1.44870E-01,1.03000E-01,4.32000E+00
1.44872E-01,1.02000E-01,4.32000E+00
1.44874E-01,1.02000E-01,4.32000E+00
1.44876E-01,1.02000E-01,4.32000E+00
1.44878E-01,1.02000E-01,4.32000E+00
1.44880E-01,1.02000E-01,4.32000E+00
1.44882E-01,1.02000E-01,4.32000E+00
1.44884E-01,1.02000E-01,4.32000E+00
1.44886E-01,1.03000E-01,4.32000E+00
1.44888E-01,1.03000E-01,4.32000E+00
1.44890E-01,1.02000E-01,4.32000E+00
1.44892E-01,1.03000E-01,4.32000E+00
1.44894E-01,1.02000E-01,4.32000E+00
1.44896E-01,1.03000E-01,4.32000E+00
1.44898E-01,1.03000E-01,4.32000E+00
1.44900E-01,1.03000E-01,4.32000E+00
1.44902E-01,1.03000E-01,4.40000E+00
1.44904E-01,1.03000E-01,4.40000E+00
1.44906E-01,1.03000E-01,4.40000E+00
1.44908E-01,1.03000E-01,4.40000E+00
1.44910E-01,1.03000E-01,4.40000E+00
1.44912E-01,1.03000E-01,4.40000E+00
1.44914E-01,1.03000E-01,4.40000E+00
1.44916E-01,1.03000E-01,4.40000E+00
1.44918E-01,1.03000E-01,4.40000E+00
1.44920E-01,1.03000E-01,4.40000E+00
1.44922E-01,1.03000E-01,4.48000E+00
1.44924E-01,1.04000E-01,4.48000E+00
1.44926E-01,1.03000E-01,4.40000E+00
1.44928E-01,1.03000E-01,4.48000E+00
1.44930E-01,1.04000E-01,4.48000E+00
1.44932E-01,1.04000E-01,4.48000E+00
1.44934E-01,1.04000E-01,4.48000E+00
1.44936E-01,1.04000E-01,4.48000E+00
1.44938E-01,1.03000E-01,4.48000E+00
1.44940E-01,1.04000E-01,4.48000E+00
1.44942E-01,1.04000E-01,4.48000E+00
1.44944E-01,1.04000E-01,4.48000E+00
1.44946E-01,1.04000E-01,4.56000E+00
1.44948E-01,1.04000E-01,4.56000E+00
1.44950E-01,1.04000E-01,4.56000E+00
1.44952E-01,1.04000E-01,4.64000E+00
1.44954E-01,1.04000E-01,4.56000E+00
1.44956E-01,1.05000E-01,4.56000E+00
1.44958E-01,1.05000E-01,4.64000E+00
1.44960E-01,1.04000E-01,4.64000E+00
1.44962E-01,1.05000E-01,4.64000E+00
1.44964E-01,1.04000E-01,4.64000E+00
1.44966E-01,1.05000E-01,4.64000E+00
1.44968E-01,1.05000E-01,4.64000E+00
1.44970E-01,1.05000E-01,4.64000E+00
1.44972E-01,1.04000E-01,4.64000E+00
1.44974E-01,1.06000E-01,4.64000E+00
1.44976E-01,1.06000E-01,4.72000E+00
1.44978E-01,1.04000E-01,4.64000E+00
1.44980E-01,1.04000E-01,4.64000E+00
1.44982E-01,1.05000E-01,4.72000E+00
1.44984E-01,1.06000E-01,4.72000E+00
1.44986E-01,1.06000E-01,4.72000E+00
1.44988E-01,1.06000E-01,4.72000E+00
1.44990E-01,1.06000E-01,4.72000E+00
1.44992E-01,1.05000E-01,4.72000E+00
1.44994E-01,1.06000E-01,4.72000E+00
1.44996E-01,1.06000E-01,4.80000E+00
1.44998E-01,1.06000E-01,4.80000E+00
1.45000E-01,1.06000E-01,4.80000E+00
1.45002E-01,1.06000E-01,4.80000E+00
1.45004E-01,1.05000E-01,4.80000E+00
1.45006E-01,1.06000E-01,4.88000E+00
1.45008E-01,1.06000E-01,4.80000E+00
1.45010E-01,1.05000E-01,4.88000E+00
1.45012E-01,1.06000E-01,4.88000E+00
1.45014E-01,1.06000E-01,4.96000E+00
1.45016E-01,1.06000E-01,4.96000E+00
1.45018E-01,1.06000E-01,4.88000E+00
1.45020E-01,1.06000E-01,4.96000E+00
1.45022E-01,1.06000E-01,4.96000E+00
1.45024E-01,1.06000E-01,4.96000E+00
1.45026E-01,1.06000E-01,4.96000E+00
1.45028E-01,1.06000E-01,4.96000E+00
1.45030E-01,1.06000E-01,4.96000E+00
1.45032E-01,1.06000E-01,4.96000E+00
