X,CH1,CH2,
Second,Volt,Volt,
1.19082e-01,9.20e-03,7.20e+00,
1.19083e-01,8.80e-03,7.20e+00,
1.19084e-01,8.80e-03,7.28e+00,
1.19085e-01,9.60e-03,7.20e+00,
1.19086e-01,9.20e-03,7.20e+00,
1.19087e-01,8.80e-03,7.20e+00,
1.19088e-01,9.20e-03,7.20e+00,
1.19089e-01,9.20e-03,7.20e+00,
1.19090e-01,8.80e-03,7.20e+00,
1.19091e-01,8.40e-03,7.20e+00,
1.19092e-01,8.80e-03,7.20e+00,
1.19093e-01,8.40e-03,7.20e+00,
1.19094e-01,8.80e-03,7.20e+00,
1.19095e-01,8.80e-03,7.20e+00,
1.19096e-01,8.80e-03,7.20e+00,
1.19097e-01,8.80e-03,7.20e+00,
1.19098e-01,8.80e-03,7.12e+00,
1.19099e-01,8.80e-03,7.20e+00,
1.19100e-01,8.40e-03,7.20e+00,
1.19101e-01,8.40e-03,7.12e+00,
1.19102e-01,9.20e-03,7.12e+00,
1.19103e-01,8.80e-03,7.12e+00,
1.19104e-01,8.80e-03,7.12e+00,
1.19105e-01,9.20e-03,7.12e+00,
1.19106e-01,9.20e-03,7.12e+00,
1.19107e-01,8.40e-03,7.12e+00,
1.19108e-01,8.80e-03,7.12e+00,
1.19109e-01,9.60e-03,7.12e+00,
1.19110e-01,8.80e-03,7.12e+00,
1.19111e-01,8.40e-03,7.12e+00,
1.19112e-01,9.20e-03,7.04e+00,
1.19113e-01,8.80e-03,7.12e+00,
1.19114e-01,8.80e-03,7.04e+00,
1.19115e-01,8.80e-03,7.04e+00,
1.19116e-01,9.20e-03,7.04e+00,
1.19117e-01,8.80e-03,7.04e+00,
1.19118e-01,8.80e-03,7.04e+00,
1.19119e-01,8.80e-03,7.04e+00,
1.19120e-01,8.80e-03,7.04e+00,
1.19121e-01,9.20e-03,7.04e+00,
1.19122e-01,9.60e-03,6.96e+00,
1.19123e-01,8.80e-03,6.96e+00,
1.19124e-01,8.80e-03,7.04e+00,
1.19125e-01,9.60e-03,7.04e+00,
1.19126e-01,9.20e-03,6.96e+00,
1.19127e-01,8.80e-03,7.04e+00,
1.19128e-01,8.80e-03,6.96e+00,
1.19129e-01,9.60e-03,7.04e+00,
1.19130e-01,9.20e-03,6.96e+00,
1.19131e-01,9.20e-03,6.96e+00,
1.19132e-01,9.20e-03,6.96e+00,
1.19133e-01,9.20e-03,6.96e+00,
1.19134e-01,9.20e-03,6.96e+00,
1.19135e-01,8.80e-03,6.96e+00,
1.19136e-01,8.80e-03,6.88e+00,
1.19137e-01,8.80e-03,6.88e+00,
1.19138e-01,9.60e-03,6.88e+00,
1.19139e-01,9.60e-03,6.88e+00,
1.19140e-01,9.20e-03,6.88e+00,
1.19141e-01,9.60e-03,6.88e+00,
1.19142e-01,1.04e-02,6.88e+00,
1.19143e-01,9.60e-03,6.88e+00,
1.19144e-01,9.60e-03,6.88e+00,
1.19145e-01,1.04e-02,6.88e+00,
1.19146e-01,1.04e-02,6.88e+00,
1.19147e-01,9.60e-03,6.88e+00,
1.19148e-01,1.04e-02,6.88e+00,
1.19149e-01,1.04e-02,6.88e+00,
1.19150e-01,1.04e-02,6.88e+00,
1.19151e-01,9.60e-03,6.88e+00,
1.19152e-01,1.04e-02,6.88e+00,
1.19153e-01,1.04e-02,6.88e+00,
1.19154e-01,9.60e-03,6.88e+00,
1.19155e-01,1.04e-02,6.88e+00,
1.19156e-01,1.08e-02,6.88e+00,
1.19157e-01,1.04e-02,6.88e+00,
1.19158e-01,1.08e-02,6.88e+00,
1.19159e-01,1.12e-02,6.88e+00,
1.19160e-01,1.12e-02,6.80e+00,
1.19161e-01,1.12e-02,6.88e+00,
1.19162e-01,1.08e-02,6.80e+00,
1.19163e-01,1.12e-02,6.80e+00,
1.19164e-01,1.12e-02,6.80e+00,
1.19165e-01,1.12e-02,6.80e+00,
1.19166e-01,1.20e-02,6.80e+00,
1.19167e-01,1.16e-02,6.80e+00,
1.19168e-01,1.16e-02,6.80e+00,
1.19169e-01,1.24e-02,6.72e+00,
1.19170e-01,1.20e-02,6.80e+00,
1.19171e-01,1.20e-02,6.80e+00,
1.19172e-01,1.24e-02,6.72e+00,
1.19173e-01,1.28e-02,6.72e+00,
1.19174e-01,1.20e-02,6.72e+00,
1.19175e-01,1.28e-02,6.64e+00,
1.19176e-01,1.36e-02,6.72e+00,
1.19177e-01,1.28e-02,6.64e+00,
1.19178e-01,1.28e-02,6.72e+00,
1.19179e-01,1.36e-02,6.72e+00,
1.19180e-01,1.32e-02,6.64e+00,
1.19181e-01,1.28e-02,6.72e+00,
1.19182e-01,1.36e-02,6.72e+00,
1.19183e-01,1.36e-02,6.72e+00,
1.19184e-01,1.32e-02,6.72e+00,
1.19185e-01,1.36e-02,6.72e+00,
1.19186e-01,1.44e-02,6.64e+00,
1.19187e-01,1.32e-02,6.64e+00,
1.19188e-01,1.36e-02,6.64e+00,
1.19189e-01,1.40e-02,6.56e+00,
1.19190e-01,1.36e-02,6.64e+00,
1.19191e-01,1.36e-02,6.56e+00,
1.19192e-01,1.44e-02,6.56e+00,
1.19193e-01,1.40e-02,6.64e+00,
1.19194e-01,1.40e-02,6.56e+00,
1.19195e-01,1.44e-02,6.56e+00,
1.19196e-01,1.44e-02,6.56e+00,
1.19197e-01,1.36e-02,6.56e+00,
1.19198e-01,1.40e-02,6.56e+00,
1.19199e-01,1.44e-02,6.48e+00,
1.19200e-01,1.40e-02,6.48e+00,
1.19201e-01,1.40e-02,6.48e+00,
1.19202e-01,1.44e-02,6.48e+00,
1.19203e-01,1.44e-02,6.48e+00,
1.19204e-01,1.40e-02,6.48e+00,
1.19205e-01,1.40e-02,6.48e+00,
1.19206e-01,1.40e-02,6.48e+00,
1.19207e-01,1.40e-02,6.48e+00,
1.19208e-01,1.44e-02,6.48e+00,
1.19209e-01,1.40e-02,6.48e+00,
1.19210e-01,1.44e-02,6.40e+00,
1.19211e-01,1.48e-02,6.48e+00,
1.19212e-01,1.48e-02,6.48e+00,
1.19213e-01,1.44e-02,6.40e+00,
1.19214e-01,1.44e-02,6.40e+00,
1.19215e-01,1.48e-02,6.48e+00,
1.19216e-01,1.40e-02,6.40e+00,
1.19217e-01,1.44e-02,6.40e+00,
1.19218e-01,1.48e-02,6.40e+00,
1.19219e-01,1.52e-02,6.40e+00,
1.19220e-01,1.44e-02,6.32e+00,
1.19221e-01,1.52e-02,6.32e+00,
1.19222e-01,1.52e-02,6.32e+00,
1.19223e-01,1.52e-02,6.32e+00,
1.19224e-01,1.44e-02,6.32e+00,
1.19225e-01,1.48e-02,6.32e+00,
1.19226e-01,1.52e-02,6.32e+00,
1.19227e-01,1.48e-02,6.24e+00,
1.19228e-01,1.44e-02,6.32e+00,
1.19229e-01,1.52e-02,6.32e+00,
1.19230e-01,1.52e-02,6.24e+00,
1.19231e-01,1.52e-02,6.32e+00,
1.19232e-01,1.44e-02,6.24e+00,
1.19233e-01,1.48e-02,6.24e+00,
1.19234e-01,1.44e-02,6.24e+00,
1.19235e-01,1.48e-02,6.16e+00,
1.19236e-01,1.52e-02,6.24e+00,
1.19237e-01,1.48e-02,6.24e+00,
1.19238e-01,1.56e-02,6.16e+00,
1.19239e-01,1.52e-02,6.16e+00,
1.19240e-01,1.52e-02,6.16e+00,
1.19241e-01,1.44e-02,6.16e+00,
1.19242e-01,1.52e-02,6.16e+00,
1.19243e-01,1.52e-02,6.16e+00,
1.19244e-01,1.52e-02,6.16e+00,
1.19245e-01,1.48e-02,6.16e+00,
1.19246e-01,1.52e-02,6.16e+00,
1.19247e-01,1.56e-02,6.16e+00,
1.19248e-01,1.52e-02,6.16e+00,
1.19249e-01,1.52e-02,6.08e+00,
1.19250e-01,1.44e-02,6.08e+00,
1.19251e-01,1.44e-02,6.08e+00,
1.19252e-01,1.52e-02,6.16e+00,
1.19253e-01,1.44e-02,6.08e+00,
1.19254e-01,1.40e-02,6.08e+00,
1.19255e-01,1.44e-02,6.08e+00,
1.19256e-01,1.44e-02,6.00e+00,
1.19257e-01,1.36e-02,6.00e+00,
1.19258e-01,1.28e-02,6.00e+00,
1.19259e-01,1.36e-02,6.00e+00,
1.19260e-01,1.32e-02,6.00e+00,
1.19261e-01,1.24e-02,6.00e+00,
1.19262e-01,1.24e-02,5.92e+00,
1.19263e-01,1.28e-02,6.00e+00,
1.19264e-01,1.24e-02,5.92e+00,
1.19265e-01,1.20e-02,5.92e+00,
1.19266e-01,1.24e-02,6.00e+00,
1.19267e-01,1.28e-02,5.92e+00,
1.19268e-01,1.20e-02,5.92e+00,
1.19269e-01,1.20e-02,5.92e+00,
1.19270e-01,1.20e-02,5.92e+00,
1.19271e-01,1.20e-02,5.92e+00,
1.19272e-01,1.12e-02,6.00e+00,
1.19273e-01,1.20e-02,5.92e+00,
1.19274e-01,1.20e-02,5.92e+00,
1.19275e-01,1.12e-02,5.92e+00,
1.19276e-01,1.12e-02,5.92e+00,
1.19277e-01,1.12e-02,5.92e+00,
1.19278e-01,1.08e-02,5.84e+00,
1.19279e-01,1.04e-02,5.84e+00,
1.19280e-01,1.08e-02,5.84e+00,
1.19281e-01,1.08e-02,5.84e+00,
1.19282e-01,1.04e-02,5.84e+00,
1.19283e-01,1.00e-02,5.84e+00,
1.19284e-01,9.60e-03,5.76e+00,
1.19285e-01,9.20e-03,5.76e+00,
1.19286e-01,9.20e-03,5.76e+00,
1.19287e-01,8.80e-03,5.76e+00,
1.19288e-01,9.20e-03,5.76e+00,
1.19289e-01,9.20e-03,5.76e+00,
1.19290e-01,8.80e-03,5.76e+00,
1.19291e-01,9.20e-03,5.76e+00,
1.19292e-01,8.80e-03,5.76e+00,
1.19293e-01,8.80e-03,5.76e+00,
1.19294e-01,8.40e-03,5.68e+00,
1.19295e-01,8.40e-03,5.68e+00,
1.19296e-01,8.40e-03,5.76e+00,
1.19297e-01,8.40e-03,5.76e+00,
1.19298e-01,8.80e-03,5.76e+00,
1.19299e-01,8.80e-03,5.68e+00,
1.19300e-01,8.80e-03,5.68e+00,
1.19301e-01,8.80e-03,5.68e+00,
1.19302e-01,8.40e-03,5.68e+00,
1.19303e-01,8.00e-03,5.68e+00,
1.19304e-01,7.60e-03,5.60e+00,
1.19305e-01,8.00e-03,5.68e+00,
1.19306e-01,8.00e-03,5.60e+00,
1.19307e-01,7.60e-03,5.60e+00,
1.19308e-01,7.20e-03,5.60e+00,
1.19309e-01,8.00e-03,5.52e+00,
1.19310e-01,7.60e-03,5.52e+00,
1.19311e-01,7.20e-03,5.60e+00,
1.19312e-01,6.80e-03,5.52e+00,
1.19313e-01,7.60e-03,5.52e+00,
1.19314e-01,7.20e-03,5.52e+00,
1.19315e-01,6.80e-03,5.52e+00,
1.19316e-01,7.20e-03,5.52e+00,
1.19317e-01,7.60e-03,5.52e+00,
1.19318e-01,7.20e-03,5.52e+00,
1.19319e-01,7.20e-03,5.52e+00,
1.19320e-01,7.20e-03,5.52e+00,
1.19321e-01,7.20e-03,5.52e+00,
1.19322e-01,6.40e-03,5.52e+00,
1.19323e-01,6.80e-03,5.52e+00,
1.19324e-01,6.80e-03,5.44e+00,
1.19325e-01,7.20e-03,5.52e+00,
1.19326e-01,6.80e-03,5.44e+00,
1.19327e-01,7.20e-03,5.44e+00,
1.19328e-01,6.80e-03,5.44e+00,
1.19329e-01,7.20e-03,5.44e+00,
1.19330e-01,7.20e-03,5.44e+00,
1.19331e-01,6.80e-03,5.44e+00,
1.19332e-01,7.20e-03,5.44e+00,
1.19333e-01,7.60e-03,5.36e+00,
1.19334e-01,7.20e-03,5.44e+00,
1.19335e-01,6.40e-03,5.44e+00,
1.19336e-01,7.20e-03,5.36e+00,
1.19337e-01,7.20e-03,5.36e+00,
1.19338e-01,6.80e-03,5.44e+00,
1.19339e-01,6.40e-03,5.36e+00,
1.19340e-01,6.80e-03,5.36e+00,
1.19341e-01,7.20e-03,5.44e+00,
1.19342e-01,6.40e-03,5.36e+00,
1.19343e-01,7.20e-03,5.36e+00,
1.19344e-01,6.40e-03,5.36e+00,
1.19345e-01,6.40e-03,5.36e+00,
1.19346e-01,7.20e-03,5.36e+00,
1.19347e-01,6.40e-03,5.28e+00,
1.19348e-01,6.00e-03,5.28e+00,
1.19349e-01,6.80e-03,5.28e+00,
1.19350e-01,7.20e-03,5.28e+00,
1.19351e-01,6.40e-03,5.28e+00,
1.19352e-01,6.40e-03,5.28e+00,
1.19353e-01,7.20e-03,5.28e+00,
1.19354e-01,6.40e-03,5.36e+00,
1.19355e-01,6.40e-03,5.28e+00,
1.19356e-01,6.40e-03,5.28e+00,
1.19357e-01,6.40e-03,5.28e+00,
1.19358e-01,6.80e-03,5.28e+00,
1.19359e-01,7.20e-03,5.28e+00,
1.19360e-01,7.20e-03,5.28e+00,
1.19361e-01,7.20e-03,5.28e+00,
1.19362e-01,7.20e-03,5.28e+00,
1.19363e-01,7.20e-03,5.20e+00,
1.19364e-01,6.00e-03,5.20e+00,
1.19365e-01,7.20e-03,5.28e+00,
1.19366e-01,7.20e-03,5.20e+00,
1.19367e-01,6.80e-03,5.20e+00,
1.19368e-01,6.40e-03,5.20e+00,
1.19369e-01,7.20e-03,5.20e+00,
1.19370e-01,7.20e-03,5.20e+00,
1.19371e-01,6.40e-03,5.20e+00,
1.19372e-01,6.40e-03,5.20e+00,
1.19373e-01,7.20e-03,5.20e+00,
1.19374e-01,6.80e-03,5.20e+00,
1.19375e-01,6.40e-03,5.20e+00,
1.19376e-01,7.20e-03,5.12e+00,
1.19377e-01,7.60e-03,5.12e+00,
1.19378e-01,6.80e-03,5.20e+00,
1.19379e-01,6.80e-03,5.12e+00,
1.19380e-01,7.60e-03,5.12e+00,
1.19381e-01,7.20e-03,5.12e+00,
1.19382e-01,6.40e-03,5.12e+00,
1.19383e-01,7.20e-03,5.12e+00,
1.19384e-01,7.60e-03,5.12e+00,
1.19385e-01,7.20e-03,5.12e+00,
1.19386e-01,7.20e-03,5.12e+00,
1.19387e-01,8.00e-03,5.12e+00,
1.19388e-01,7.20e-03,5.12e+00,
1.19389e-01,7.20e-03,5.12e+00,
1.19390e-01,7.20e-03,5.12e+00,
1.19391e-01,7.60e-03,5.12e+00,
1.19392e-01,7.20e-03,5.12e+00,
1.19393e-01,7.20e-03,5.04e+00,
1.19394e-01,7.60e-03,5.04e+00,
1.19395e-01,7.60e-03,5.04e+00,
1.19396e-01,7.60e-03,5.04e+00,
1.19397e-01,7.60e-03,5.04e+00,
1.19398e-01,7.60e-03,5.04e+00,
1.19399e-01,8.00e-03,5.04e+00,
1.19400e-01,7.60e-03,5.04e+00,
1.19401e-01,8.00e-03,5.04e+00,
1.19402e-01,8.00e-03,4.96e+00,
1.19403e-01,8.00e-03,5.04e+00,
1.19404e-01,8.00e-03,4.96e+00,
1.19405e-01,8.00e-03,4.96e+00,
1.19406e-01,8.40e-03,5.04e+00,
1.19407e-01,8.80e-03,5.04e+00,
1.19408e-01,8.00e-03,4.96e+00,
1.19409e-01,8.40e-03,5.04e+00,
1.19410e-01,8.80e-03,5.04e+00,
1.19411e-01,8.00e-03,5.04e+00,
1.19412e-01,8.80e-03,5.04e+00,
1.19413e-01,9.20e-03,5.04e+00,
1.19414e-01,8.40e-03,4.96e+00,
1.19415e-01,8.40e-03,4.96e+00,
1.19416e-01,9.20e-03,4.96e+00,
1.19417e-01,9.60e-03,4.96e+00,
1.19418e-01,9.20e-03,4.96e+00,
1.19419e-01,9.20e-03,4.96e+00,
1.19420e-01,1.04e-02,4.96e+00,
1.19421e-01,1.04e-02,4.96e+00,
1.19422e-01,1.04e-02,4.96e+00,
1.19423e-01,1.12e-02,4.96e+00,
1.19424e-01,1.08e-02,4.88e+00,
1.19425e-01,1.08e-02,4.88e+00,
1.19426e-01,1.16e-02,4.88e+00,
1.19427e-01,1.20e-02,4.96e+00,
1.19428e-01,1.12e-02,4.88e+00,
1.19429e-01,1.20e-02,4.96e+00,
1.19430e-01,1.12e-02,4.88e+00,
1.19431e-01,1.12e-02,4.88e+00,
1.19432e-01,1.12e-02,4.96e+00,
1.19433e-01,1.16e-02,4.88e+00,
1.19434e-01,1.12e-02,4.88e+00,
1.19435e-01,1.20e-02,4.88e+00,
1.19436e-01,1.16e-02,4.88e+00,
1.19437e-01,1.20e-02,4.96e+00,
1.19438e-01,1.20e-02,4.88e+00,
1.19439e-01,1.20e-02,4.88e+00,
1.19440e-01,1.16e-02,4.88e+00,
1.19441e-01,1.24e-02,4.88e+00,
1.19442e-01,1.28e-02,4.88e+00,
1.19443e-01,1.32e-02,4.88e+00,
1.19444e-01,1.28e-02,4.88e+00,
1.19445e-01,1.40e-02,4.88e+00,
1.19446e-01,1.36e-02,4.88e+00,
1.19447e-01,1.44e-02,4.88e+00,
1.19448e-01,1.40e-02,4.80e+00,
1.19449e-01,1.40e-02,4.80e+00,
1.19450e-01,1.48e-02,4.88e+00,
1.19451e-01,1.48e-02,4.88e+00,
1.19452e-01,1.44e-02,4.88e+00,
1.19453e-01,1.52e-02,4.80e+00,
1.19454e-01,1.52e-02,4.88e+00,
1.19455e-01,1.44e-02,4.88e+00,
1.19456e-01,1.56e-02,4.88e+00,
1.19457e-01,1.52e-02,4.80e+00,
1.19458e-01,1.48e-02,4.88e+00,
1.19459e-01,1.52e-02,4.88e+00,
1.19460e-01,1.56e-02,4.88e+00,
1.19461e-01,1.56e-02,4.80e+00,
1.19462e-01,1.56e-02,4.88e+00,
1.19463e-01,1.60e-02,4.80e+00,
1.19464e-01,1.56e-02,4.88e+00,
1.19465e-01,1.52e-02,4.80e+00,
1.19466e-01,1.52e-02,4.80e+00,
1.19467e-01,1.56e-02,4.80e+00,
1.19468e-01,1.44e-02,4.80e+00,
1.19469e-01,1.44e-02,4.80e+00,
1.19470e-01,1.52e-02,4.80e+00,
1.19471e-01,1.44e-02,4.80e+00,
1.19472e-01,1.36e-02,4.80e+00,
1.19473e-01,1.44e-02,4.80e+00,
1.19474e-01,1.44e-02,4.80e+00,
1.19475e-01,1.32e-02,4.80e+00,
1.19476e-01,1.36e-02,4.80e+00,
1.19477e-01,1.44e-02,4.80e+00,
1.19478e-01,1.36e-02,4.80e+00,
1.19479e-01,1.36e-02,4.80e+00,
1.19480e-01,1.36e-02,4.80e+00,
1.19481e-01,1.36e-02,4.80e+00,
1.19482e-01,1.24e-02,4.80e+00,
1.19483e-01,1.28e-02,4.80e+00,
1.19484e-01,1.32e-02,4.80e+00,
1.19485e-01,1.28e-02,4.80e+00,
1.19486e-01,1.20e-02,4.80e+00,
1.19487e-01,1.24e-02,4.80e+00,
1.19488e-01,1.24e-02,4.80e+00,
1.19489e-01,1.16e-02,4.80e+00,
1.19490e-01,1.12e-02,4.80e+00,
1.19491e-01,1.12e-02,4.80e+00,
1.19492e-01,1.12e-02,4.80e+00,
1.19493e-01,1.12e-02,4.80e+00,
1.19494e-01,1.08e-02,4.80e+00,
1.19495e-01,1.08e-02,4.80e+00,
1.19496e-01,1.08e-02,4.72e+00,
1.19497e-01,1.08e-02,4.72e+00,
1.19498e-01,1.00e-02,4.72e+00,
1.19499e-01,1.00e-02,4.72e+00,
1.19500e-01,1.08e-02,4.80e+00,
1.19501e-01,1.08e-02,4.80e+00,
1.19502e-01,9.60e-03,4.80e+00,
1.19503e-01,1.00e-02,4.80e+00,
1.19504e-01,1.04e-02,4.80e+00,
1.19505e-01,9.60e-03,4.80e+00,
1.19506e-01,9.20e-03,4.80e+00,
1.19507e-01,9.20e-03,4.80e+00,
1.19508e-01,9.20e-03,4.80e+00,
1.19509e-01,9.20e-03,4.80e+00,
1.19510e-01,8.80e-03,4.80e+00,
1.19511e-01,9.20e-03,4.80e+00,
1.19512e-01,8.80e-03,4.80e+00,
1.19513e-01,8.80e-03,4.72e+00,
1.19514e-01,8.40e-03,4.80e+00,
1.19515e-01,8.40e-03,4.80e+00,
1.19516e-01,8.80e-03,4.80e+00,
1.19517e-01,8.40e-03,4.80e+00,
1.19518e-01,8.00e-03,4.80e+00,
1.19519e-01,8.80e-03,4.80e+00,
1.19520e-01,8.40e-03,4.80e+00,
1.19521e-01,8.00e-03,4.80e+00,
1.19522e-01,7.60e-03,4.80e+00,
1.19523e-01,8.00e-03,4.72e+00,
1.19524e-01,8.40e-03,4.80e+00,
1.19525e-01,7.60e-03,4.80e+00,
1.19526e-01,7.60e-03,4.80e+00,
1.19527e-01,8.40e-03,4.72e+00,
1.19528e-01,7.60e-03,4.80e+00,
1.19529e-01,7.20e-03,4.80e+00,
1.19530e-01,7.60e-03,4.80e+00,
1.19531e-01,8.00e-03,4.80e+00,
1.19532e-01,6.80e-03,4.80e+00,
1.19533e-01,7.60e-03,4.80e+00,
1.19534e-01,8.00e-03,4.80e+00,
1.19535e-01,7.60e-03,4.80e+00,
1.19536e-01,7.20e-03,4.80e+00,
1.19537e-01,7.60e-03,4.80e+00,
1.19538e-01,7.20e-03,4.80e+00,
1.19539e-01,7.20e-03,4.80e+00,
1.19540e-01,7.60e-03,4.88e+00,
1.19541e-01,7.60e-03,4.80e+00,
1.19542e-01,6.40e-03,4.80e+00,
1.19543e-01,7.20e-03,4.80e+00,
1.19544e-01,7.60e-03,4.80e+00,
1.19545e-01,7.20e-03,4.80e+00,
1.19546e-01,6.40e-03,4.80e+00,
1.19547e-01,7.20e-03,4.80e+00,
1.19548e-01,7.20e-03,4.80e+00,
1.19549e-01,6.80e-03,4.80e+00,
1.19550e-01,7.20e-03,4.80e+00,
1.19551e-01,7.60e-03,4.80e+00,
1.19552e-01,6.40e-03,4.80e+00,
1.19553e-01,7.20e-03,4.80e+00,
1.19554e-01,7.20e-03,4.88e+00,
1.19555e-01,6.40e-03,4.80e+00,
1.19556e-01,6.00e-03,4.80e+00,
1.19557e-01,7.60e-03,4.88e+00,
1.19558e-01,6.80e-03,4.88e+00,
1.19559e-01,6.40e-03,4.88e+00,
1.19560e-01,7.20e-03,4.88e+00,
1.19561e-01,7.20e-03,4.80e+00,
1.19562e-01,6.40e-03,4.88e+00,
1.19563e-01,6.80e-03,4.88e+00,
1.19564e-01,7.20e-03,4.88e+00,
1.19565e-01,6.40e-03,4.88e+00,
1.19566e-01,6.40e-03,4.88e+00,
1.19567e-01,7.20e-03,4.88e+00,
1.19568e-01,7.20e-03,4.88e+00,
1.19569e-01,6.40e-03,4.88e+00,
1.19570e-01,6.80e-03,4.88e+00,
1.19571e-01,7.20e-03,4.88e+00,
1.19572e-01,6.80e-03,4.88e+00,
1.19573e-01,6.80e-03,4.88e+00,
1.19574e-01,7.20e-03,4.88e+00,
1.19575e-01,7.20e-03,4.88e+00,
1.19576e-01,6.40e-03,4.88e+00,
1.19577e-01,7.20e-03,4.96e+00,
1.19578e-01,7.20e-03,4.88e+00,
1.19579e-01,6.80e-03,4.96e+00,
1.19580e-01,6.40e-03,4.88e+00,
1.19581e-01,7.20e-03,4.88e+00,
1.19582e-01,7.20e-03,4.88e+00,
1.19583e-01,7.20e-03,4.88e+00,
1.19584e-01,7.20e-03,4.88e+00,
1.19585e-01,7.60e-03,4.96e+00,
1.19586e-01,6.80e-03,4.88e+00,
1.19587e-01,7.20e-03,4.96e+00,
1.19588e-01,7.60e-03,4.88e+00,
1.19589e-01,7.20e-03,4.96e+00,
1.19590e-01,6.80e-03,4.96e+00,
1.19591e-01,7.60e-03,4.96e+00,
1.19592e-01,7.60e-03,4.96e+00,
1.19593e-01,7.20e-03,4.88e+00,
1.19594e-01,7.60e-03,4.96e+00,
1.19595e-01,8.00e-03,4.96e+00,
1.19596e-01,7.20e-03,4.96e+00,
1.19597e-01,7.20e-03,4.96e+00,
1.19598e-01,8.00e-03,4.96e+00,
1.19599e-01,7.60e-03,4.96e+00,
1.19600e-01,7.60e-03,4.96e+00,
1.19601e-01,8.00e-03,5.04e+00,
1.19602e-01,8.00e-03,5.04e+00,
1.19603e-01,7.60e-03,5.04e+00,
1.19604e-01,7.60e-03,4.96e+00,
1.19605e-01,8.00e-03,5.04e+00,
1.19606e-01,7.60e-03,5.04e+00,
1.19607e-01,8.00e-03,5.04e+00,
1.19608e-01,8.00e-03,4.96e+00,
1.19609e-01,7.60e-03,5.04e+00,
1.19610e-01,7.60e-03,5.04e+00,
1.19611e-01,8.00e-03,5.04e+00,
1.19612e-01,8.00e-03,4.96e+00,
1.19613e-01,8.00e-03,4.96e+00,
1.19614e-01,7.60e-03,5.04e+00,
1.19615e-01,8.40e-03,5.04e+00,
1.19616e-01,8.00e-03,5.04e+00,
1.19617e-01,8.40e-03,5.04e+00,
1.19618e-01,8.00e-03,5.04e+00,
1.19619e-01,8.80e-03,5.04e+00,
1.19620e-01,8.40e-03,5.12e+00,
1.19621e-01,8.80e-03,5.12e+00,
1.19622e-01,8.80e-03,5.12e+00,
1.19623e-01,9.20e-03,5.12e+00,
1.19624e-01,8.80e-03,5.12e+00,
1.19625e-01,8.80e-03,5.12e+00,
1.19626e-01,8.80e-03,5.12e+00,
1.19627e-01,9.20e-03,5.12e+00,
1.19628e-01,8.80e-03,5.12e+00,
1.19629e-01,8.80e-03,5.12e+00,
1.19630e-01,9.20e-03,5.12e+00,
1.19631e-01,9.20e-03,5.12e+00,
1.19632e-01,8.80e-03,5.20e+00,
1.19633e-01,8.80e-03,5.12e+00,
1.19634e-01,9.20e-03,5.12e+00,
1.19635e-01,9.20e-03,5.12e+00,
1.19636e-01,8.00e-03,5.04e+00,
1.19637e-01,8.80e-03,5.12e+00,
1.19638e-01,9.20e-03,5.12e+00,
1.19639e-01,8.80e-03,5.12e+00,
1.19640e-01,8.80e-03,5.12e+00,
1.19641e-01,9.60e-03,5.12e+00,
1.19642e-01,9.20e-03,5.12e+00,
1.19643e-01,9.20e-03,5.12e+00,
1.19644e-01,9.60e-03,5.20e+00,
1.19645e-01,1.04e-02,5.20e+00,
1.19646e-01,1.00e-02,5.20e+00,
1.19647e-01,1.04e-02,5.28e+00,
1.19648e-01,1.12e-02,5.28e+00,
1.19649e-01,1.12e-02,5.20e+00,
1.19650e-01,1.12e-02,5.28e+00,
1.19651e-01,1.20e-02,5.28e+00,
1.19652e-01,1.20e-02,5.28e+00,
1.19653e-01,1.20e-02,5.28e+00,
1.19654e-01,1.20e-02,5.28e+00,
1.19655e-01,1.24e-02,5.28e+00,
1.19656e-01,1.20e-02,5.28e+00,
1.19657e-01,1.20e-02,5.28e+00,
1.19658e-01,1.20e-02,5.28e+00,
1.19659e-01,1.24e-02,5.20e+00,
1.19660e-01,1.16e-02,5.20e+00,
1.19661e-01,1.20e-02,5.28e+00,
1.19662e-01,1.12e-02,5.20e+00,
1.19663e-01,1.12e-02,5.20e+00,
1.19664e-01,1.12e-02,5.28e+00,
1.19665e-01,1.16e-02,5.28e+00,
1.19666e-01,1.16e-02,5.20e+00,
1.19667e-01,1.20e-02,5.28e+00,
1.19668e-01,1.20e-02,5.36e+00,
1.19669e-01,1.20e-02,5.28e+00,
1.19670e-01,1.24e-02,5.36e+00,
1.19671e-01,1.28e-02,5.36e+00,
1.19672e-01,1.28e-02,5.36e+00,
1.19673e-01,1.28e-02,5.36e+00,
1.19674e-01,1.40e-02,5.36e+00,
1.19675e-01,1.36e-02,5.44e+00,
1.19676e-01,1.28e-02,5.36e+00,
1.19677e-01,1.36e-02,5.44e+00,
1.19678e-01,1.44e-02,5.44e+00,
1.19679e-01,1.36e-02,5.44e+00,
1.19680e-01,1.36e-02,5.44e+00,
1.19681e-01,1.44e-02,5.44e+00,
1.19682e-01,1.44e-02,5.44e+00,
1.19683e-01,1.36e-02,5.44e+00,
1.19684e-01,1.40e-02,5.44e+00,
1.19685e-01,1.44e-02,5.36e+00,
1.19686e-01,1.40e-02,5.44e+00,
1.19687e-01,1.40e-02,5.36e+00,
1.19688e-01,1.44e-02,5.44e+00,
